date,trade,conf,n,risk_usd,spot_in,spot_out,iv_in,iv_out,fc_mean,fc_p95,fc_skew,fc_kurt,rv_cons,vrp_pct,regime,prob_turb,pnl,capital,reason
2023-09-18,NO_TRADE,0.1,0,0.0,430.62,431.18,0.1051,0.1162,0.10383,0.18351,1.2541,2.9865,0.10816,0.01207,0,0.0843,0.0,1033584.31,k=3.0
2023-09-19,SELL_SMALL,0.55,8,2844.52,430.26,430.29,0.1162,0.1223,0.10383,0.18351,1.2541,2.9865,0.10669,0.10644,0,0.0843,453.89,1034038.2,VRP=+10.6% | IV>4RV | k=3.0
2023-09-20,SELL_STRADDLE,0.7,29,10884.51,431.55,426.33,0.1223,0.1327,0.10383,0.18351,1.2541,2.9865,0.10673,0.15101,0,0.0843,-4713.62,1029324.58,VRP=+15.1% | IV>5RV | k=3.0
2023-09-21,SELL_STRADDLE,0.7,39,15583.71,423.47,419.28,0.1327,0.1688,0.10383,0.18351,1.2541,2.9865,0.10372,0.21754,0,0.0843,-3832.09,1025492.49,VRP=+21.8% | IV>5RV | k=3.0
2023-09-22,SELL_STRADDLE,0.8,56,28245.49,420.31,418.34,0.1688,0.1551,0.10739,0.20505,1.5922,3.595,0.1052,0.36378,0,0.1506,7370.0,1032862.49,VRP=+36.4% | IV>5RV | p90<IV | k=3.6
2023-09-25,SELL_STRADDLE,0.7,45,20698.32,417.13,420.1,0.1551,0.1556,0.10739,0.20505,1.5922,3.595,0.10581,0.30758,0,0.1506,2057.78,1034920.27,VRP=+30.8% | IV>5RV | k=3.6
2023-09-26,SELL_STRADDLE,0.7,46,21222.47,417.05,413.93,0.1556,0.1785,0.10739,0.20505,1.5922,3.595,0.10568,0.30981,0,0.1506,575.84,1035496.11,VRP=+31.0% | IV>5RV | k=3.6
2023-09-27,SELL_STRADDLE,0.8,59,31077.49,415.1,414.09,0.1785,0.1692,0.10739,0.20505,1.5922,3.595,0.1068,0.39835,0,0.1506,6669.02,1042165.13,VRP=+39.8% | IV>5RV | p90<IV | k=3.6
2023-09-28,SELL_STRADDLE,0.8,58,28850.91,413.54,416.49,0.1692,0.1563,0.10739,0.20505,1.5922,3.595,0.1058,0.36529,0,0.1506,4528.48,1046693.61,VRP=+36.5% | IV>5RV | p90<IV | k=3.6
2023-09-29,SELL_STRADDLE,0.7,32,14918.99,419.56,415.48,0.1563,0.152,0.1249,0.21657,1.1808,2.6461,0.10567,0.20088,0,0.078,13.87,1046707.48,VRP=+20.1% | IV>5RV | k=2.6
2023-10-02,SELL_STRADDLE,0.7,30,13442.96,414.65,415.32,0.152,0.1561,0.1249,0.21657,1.1808,2.6461,0.10473,0.17828,0,0.078,2362.3,1049069.78,VRP=+17.8% | IV>5RV | k=2.6
2023-10-03,SELL_STRADDLE,0.7,32,14671.76,413.13,409.76,0.1561,0.179,0.1249,0.21657,1.1808,2.6461,0.09962,0.19986,0,0.078,-1418.92,1047650.86,VRP=+20.0% | IV>5RV | k=2.6
2023-10-04,SELL_STRADDLE,0.7,43,22446.13,410.22,412.74,0.179,0.163,0.1249,0.21657,1.1808,2.6461,0.09956,0.30222,0,0.078,4835.77,1052486.63,VRP=+30.2% | IV>5RV | k=2.6
2023-10-05,SELL_STRADDLE,0.7,37,17684.3,412.45,412.59,0.163,0.1636,0.1249,0.21657,1.1808,2.6461,0.10781,0.23373,0,0.078,3642.63,1056129.26,VRP=+23.4% | IV>5RV | k=2.6
2023-10-06,SELL_STRADDLE,0.7,41,19557.42,410.13,417.48,0.1636,0.1429,0.12127,0.20477,1.1094,2.6415,0.10736,0.25875,0,0.0594,-11203.37,1044925.89,VRP=+25.9% | IV>5RV | k=2.6
2023-10-09,SELL_STRADDLE,0.7,27,11400.58,415.58,420.16,0.1429,0.1588,0.12127,0.20477,1.1094,2.6415,0.10671,0.15137,0,0.0594,-2685.58,1042240.31,VRP=+15.1% | IV>5RV | k=2.6
2023-10-10,SELL_STRADDLE,0.7,37,17577.33,420.79,422.34,0.1588,0.1511,0.12127,0.20477,1.1094,2.6415,0.10983,0.23634,0,0.0594,3500.38,1045740.69,VRP=+23.6% | IV>5RV | k=2.6
2023-10-11,SELL_STRADDLE,0.7,32,14555.71,423.41,424.07,0.1511,0.1317,0.12127,0.20477,1.1094,2.6415,0.11214,0.19743,0,0.0594,4596.09,1050336.78,VRP=+19.7% | IV>5RV | k=2.6
2023-10-12,SELL_SMALL,0.55,5,1988.56,424.69,421.49,0.1317,0.1387,0.12127,0.20477,1.1094,2.6415,0.11305,0.0792,0,0.0594,-80.05,1050256.73,VRP(w)=+7.9% | IV>5RV | k=2.6
2023-10-13,SELL_STRADDLE,0.7,47,19606.5,423.0,419.39,0.1387,0.1676,0.10125,0.16238,0.9989,2.9084,0.11442,0.27001,0,0.0149,-2652.29,1047604.44,VRP=+27.0% | IV>5RV | k=2.9
2023-10-16,SELL_STRADDLE,0.95,79,39688.59,421.64,423.8,0.1676,0.1519,0.10125,0.16238,0.9989,2.9084,0.11789,0.39588,0,0.0149,10377.33,1057981.77,VRP=+39.6% | IV>5RV | p95<IV | k=2.9
2023-10-17,SELL_STRADDLE,0.8,62,28166.69,420.66,423.78,0.1519,0.1571,0.10125,0.16238,0.9989,2.9084,0.11809,0.33344,0,0.0149,1141.27,1059123.04,VRP=+33.3% | IV>5RV | p90<IV | k=2.9
2023-10-18,SELL_STRADDLE,0.8,64,30165.65,422.0,418.14,0.1571,0.169,0.10125,0.16238,0.9989,2.9084,0.11924,0.35551,0,0.0149,-391.28,1058731.76,VRP=+35.6% | IV>5RV | p90<IV | k=2.9
2023-10-19,SELL_STRADDLE,0.95,80,40258.35,418.86,414.46,0.169,0.1946,0.10125,0.16238,0.9989,2.9084,0.12213,0.40089,0,0.0149,-3306.65,1055425.11,VRP=+40.1% | IV>5RV | p95<IV | k=2.9
2023-10-20,SELL_STRADDLE,0.6,33,18899.92,414.02,409.37,0.1946,0.1876,0.13008,0.22907,1.4532,4.0852,0.12572,0.33154,0,0.1118,813.31,1056238.42,VRP=+33.2% | IV>5RV
2023-10-23,SELL_STRADDLE,0.6,32,17404.1,407.83,408.66,0.1876,0.1869,0.13008,0.22907,1.4532,4.0852,0.1254,0.3066,0,0.1118,2222.49,1058460.91,VRP=+30.7% | IV>5RV
2023-10-24,SELL_STRADDLE,0.6,32,17464.82,410.79,411.74,0.1869,0.1731,0.13008,0.22907,1.4532,4.0852,0.12691,0.304,0,0.1118,4824.1,1063285.01,VRP=+30.4% | IV>5RV
2023-10-25,SELL_STRADDLE,0.6,28,14128.61,410.05,405.83,0.1731,0.1849,0.13008,0.22907,1.4532,4.0852,0.12757,0.24852,0,0.1118,-273.0,1063012.01,VRP=+24.9% | IV>5RV
2023-10-26,SELL_STRADDLE,0.6,32,17024.58,404.76,400.97,0.1849,0.188,0.13008,0.22907,1.4532,4.0852,0.12867,0.29648,0,0.1118,1335.42,1064347.43,VRP=+29.6% | IV>5RV
2023-10-27,SELL_STRADDLE,0.8,60,32279.83,402.57,399.15,0.188,0.1936,0.12214,0.19746,0.8007,1.8229,0.12971,0.35031,0,0.0406,3644.18,1067991.61,VRP=+35.0% | IV>5RV | p90<IV | k=1.8
2023-10-30,SELL_STRADDLE,0.8,62,34296.58,401.95,403.93,0.1936,0.1865,0.12214,0.19746,0.8007,1.8229,0.13181,0.3691,0,0.0406,7684.34,1075675.95,VRP=+36.9% | IV>5RV | p90<IV | k=1.8
2023-10-31,SELL_STRADDLE,0.8,60,32176.28,404.5,406.46,0.1865,0.1702,0.12214,0.19746,0.8007,1.8229,0.1353,0.34508,0,0.0406,8216.58,1083892.53,VRP=+34.5% | IV>5RV | p90<IV | k=1.8
2023-11-01,SELL_STRADDLE,0.7,47,23170.15,407.43,410.8,0.1702,0.1487,0.12214,0.19746,0.8007,1.8229,0.13925,0.28236,0,0.0406,3358.6,1087251.13,VRP=+28.2% | IV>5RV | k=1.8
2023-11-02,SELL_STRADDLE,0.7,34,14903.48,414.61,418.67,0.1487,0.1316,0.12214,0.19746,0.8007,1.8229,0.1416,0.1786,0,0.0406,-506.39,1086744.74,VRP=+17.9% | IV>5RV | k=1.8
2023-11-03,NO_TRADE,0.1,0,0.0,420.98,422.49,0.1316,0.1171,0.13853,0.22702,0.699,1.2453,0.14015,-0.05267,0,0.1454,0.0,1086744.74,k=1.2
2023-11-06,NO_TRADE,0.1,0,0.0,423.25,423.46,0.1171,0.1253,0.13853,0.22702,0.699,1.2453,0.14027,-0.18302,0,0.1454,0.0,1086744.74,k=1.2
2023-11-07,NO_TRADE,0.1,0,0.0,423.46,424.67,0.1253,0.1243,0.13853,0.22702,0.699,1.2453,0.13867,-0.1056,0,0.1454,0.0,1086744.74,k=1.2
2023-11-08,NO_TRADE,0.1,0,0.0,425.27,424.98,0.1243,0.1183,0.13853,0.22702,0.699,1.2453,0.13,-0.11449,0,0.1454,0.0,1086744.74,k=1.2
2023-11-09,NO_TRADE,0.1,0,0.0,426.13,421.66,0.1183,0.127,0.13853,0.22702,0.699,1.2453,0.12765,-0.17102,0,0.1454,0.0,1086744.74,k=1.2
2023-11-10,NO_TRADE,0.1,0,0.0,423.74,428.24,0.127,0.1078,0.12953,0.20598,0.5304,0.5471,0.12611,-0.0199,0,0.0196,0.0,1086744.74,k=0.5
2023-11-13,NO_TRADE,0.1,0,0.0,426.9,427.84,0.1078,0.118,0.12953,0.20598,0.5304,0.5471,0.12913,-0.20155,0,0.0196,0.0,1086744.74,k=0.5
2023-11-14,NO_TRADE,0.1,0,0.0,433.79,436.14,0.118,0.1087,0.12953,0.20598,0.5304,0.5471,0.12751,-0.09769,0,0.0196,0.0,1086744.74,k=0.5
2023-11-15,NO_TRADE,0.1,0,0.0,437.48,437.06,0.1087,0.0989,0.12953,0.20598,0.5304,0.5471,0.1321,-0.1916,0,0.0196,0.0,1086744.74,k=0.5
2023-11-16,NO_TRADE,0.1,0,0.0,436.61,437.59,0.0989,0.0981,0.12953,0.20598,0.5304,0.5471,0.13118,-0.30968,0,0.0196,0.0,1086744.74,k=0.5
2023-11-17,NO_TRADE,0.1,0,0.0,437.6,438.14,0.0981,0.0867,0.1478,0.24057,0.7269,1.2318,0.12515,-0.50668,0,0.008,0.0,1086744.74,k=1.2
2023-11-20,NO_TRADE,0.1,0,0.0,437.89,441.51,0.0867,0.0914,0.1478,0.24057,0.7269,1.2318,0.12105,-0.70479,0,0.008,0.0,1086744.74,k=1.2
2023-11-21,NO_TRADE,0.1,0,0.0,440.46,440.55,0.0914,0.0947,0.1478,0.24057,0.7269,1.2318,0.11835,-0.61712,0,0.008,0.0,1086744.74,k=1.2
2023-11-22,NO_TRADE,0.1,0,0.0,442.21,442.25,0.0947,0.0796,0.1478,0.24057,0.7269,1.2318,0.11746,-0.56077,0,0.008,0.0,1086744.74,k=1.2
2023-11-24,NO_TRADE,0.1,0,0.0,442.3,442.52,0.0796,0.0783,0.1478,0.24057,0.7269,1.2318,0.1105,-0.85685,0,0.008,0.0,1086744.74,k=1.2
2023-11-27,NO_TRADE,0.1,0,0.0,441.89,441.72,0.0783,0.0927,0.12811,0.2035,0.5031,0.3219,0.1083,-0.63615,0,0.1177,0.0,1086744.74,k=0.3
2023-11-28,NO_TRADE,0.1,0,0.0,441.34,442.16,0.0927,0.0952,0.12811,0.2035,0.5031,0.3219,0.10527,-0.38199,0,0.1177,0.0,1086744.74,k=0.3
2023-11-29,NO_TRADE,0.1,0,0.0,444.32,441.85,0.0952,0.1005,0.12811,0.2035,0.5031,0.3219,0.10184,-0.3457,0,0.1177,0.0,1086744.74,k=0.3
2023-11-30,NO_TRADE,0.1,0,0.0,442.7,443.59,0.1005,0.103,0.12811,0.2035,0.5031,0.3219,0.10033,-0.27473,0,0.1177,0.0,1086744.74,k=0.3
2023-12-01,NO_TRADE,0.1,0,0.0,442.98,446.22,0.103,0.0998,0.12811,0.2035,0.5031,0.3219,0.09833,-0.24379,0,0.1177,0.0,1086744.74,k=0.3
2023-12-04,NO_TRADE,0.1,0,0.0,442.81,443.87,0.0998,0.1146,0.11589,0.19232,0.6002,0.7063,0.09779,-0.16127,0,0.0948,0.0,1086744.74,k=0.7
2023-12-05,SELL_SMALL,0.4,0,0.0,442.48,443.79,0.1146,0.1153,0.11589,0.19232,0.6002,0.7063,0.10387,-0.0113,0,0.0948,0.0,1086744.74,IV>5RV | k=0.7
2023-12-06,SELL_SMALL,0.4,0,0.0,445.93,442.0,0.1153,0.1167,0.11589,0.19232,0.6002,0.7063,0.09535,-0.00516,0,0.0948,0.0,1086744.74,IV>5RV | k=0.7
2023-12-07,SELL_SMALL,0.4,0,0.0,444.09,445.37,0.1167,0.1173,0.11589,0.19232,0.6002,0.7063,0.07749,0.0069,0,0.0948,0.0,1086744.74,IV>5RV | k=0.7
2023-12-08,SELL_SMALL,0.4,0,0.0,444.62,447.28,0.1173,0.1021,0.11589,0.19232,0.6002,0.7063,0.07862,0.01198,0,0.0948,0.0,1086744.74,IV>5RV | k=0.7
2023-12-11,SELL_SMALL,0.4,0,0.0,446.79,449.02,0.1021,0.1068,0.1115,0.18151,0.646,0.8441,0.08155,-0.09205,0,0.0695,0.0,1086744.74,IV>5RV | k=0.8
2023-12-12,SELL_SMALL,0.4,0,0.0,448.67,451.07,0.1068,0.0964,0.1115,0.18151,0.646,0.8441,0.08314,-0.04399,0,0.0695,0.0,1086744.74,IV>5RV | k=0.8
2023-12-13,NO_TRADE,0.25,0,0.0,451.45,457.3,0.0964,0.1043,0.1115,0.18151,0.646,0.8441,0.08443,-0.15662,0,0.0695,0.0,1086744.74,IV>4RV | k=0.8
2023-12-14,SELL_SMALL,0.4,0,0.0,459.24,458.76,0.1043,0.1029,0.1115,0.18151,0.646,0.8441,0.07791,-0.06902,0,0.0695,0.0,1086744.74,IV>5RV | k=0.8
2023-12-15,SELL_SMALL,0.4,0,0.0,458.16,458.01,0.1029,0.0887,0.1115,0.18151,0.646,0.8441,0.0812,-0.08356,0,0.0695,0.0,1086744.74,IV>5RV | k=0.8
2023-12-18,SELL_SMALL,0.4,0,0.0,459.62,460.58,0.0887,0.0944,0.11083,0.18353,0.6856,0.8034,0.07318,-0.24951,0,0.0661,0.0,1086744.74,IV>5RV | k=0.8
2023-12-19,SELL_SMALL,0.4,0,0.0,461.13,463.38,0.0944,0.0925,0.11083,0.18353,0.6856,0.8034,0.07347,-0.17406,0,0.0661,0.0,1086744.74,IV>5RV | k=0.8
2023-12-20,SELL_SMALL,0.4,0,0.0,462.53,456.96,0.0925,0.1167,0.11083,0.18353,0.6856,0.8034,0.0734,-0.19818,0,0.0661,0.0,1086744.74,IV>5RV | k=0.8
2023-12-21,SELL_SMALL,0.55,4,1526.98,459.96,461.3,0.1167,0.1111,0.11083,0.18353,0.6856,0.8034,0.08862,0.05029,0,0.0661,262.16,1087006.9,VRP(w)=+5.0% | IV>5RV | k=0.8
2023-12-22,SELL_SMALL,0.4,0,0.0,462.43,462.22,0.1111,0.0956,0.11083,0.18353,0.6856,0.8034,0.0914,0.00242,0,0.0661,0.0,1087006.9,IV>5RV | k=0.8
2023-12-26,NO_TRADE,0.25,0,0.0,462.63,464.18,0.0956,0.1045,0.11376,0.17658,0.5086,0.7469,0.0902,-0.18991,0,0.005,0.0,1087006.9,IV>4RV | k=0.7
2023-12-27,SELL_SMALL,0.4,0,0.0,463.97,465.01,0.1045,0.0923,0.11376,0.17658,0.5086,0.7469,0.09029,-0.08857,0,0.005,0.0,1087006.9,IV>5RV | k=0.7
2023-12-28,NO_TRADE,0.1,0,0.0,465.38,465.19,0.0923,0.0923,0.11376,0.17658,0.5086,0.7469,0.09013,-0.23245,0,0.005,0.0,1087006.9,k=0.7
2023-12-29,NO_TRADE,0.1,0,0.0,464.99,463.84,0.0923,0.0867,0.11376,0.17658,0.5086,0.7469,0.08925,-0.23245,0,0.005,0.0,1087006.9,k=0.7
2024-01-02,NO_TRADE,0.1,0,0.0,460.77,461.25,0.0867,0.1059,0.11376,0.17658,0.5086,0.7469,0.09091,-0.31205,0,0.005,0.0,1087006.9,k=0.7
2024-01-03,SELL_SMALL,0.4,1,345.81,459.08,457.48,0.1059,0.1124,0.10355,0.16725,0.5779,0.4664,0.09424,0.02215,0,0.0645,54.16,1087061.06,IV>5RV | k=0.5
2024-01-04,SELL_SMALL,0.55,7,2557.35,457.0,456.01,0.1124,0.1106,0.10355,0.16725,0.5779,0.4664,0.09629,0.0787,0,0.0645,450.02,1087511.08,VRP(w)=+7.9% | IV>5RV | k=0.5
2024-01-05,SELL_SMALL,0.55,6,2153.24,456.21,456.63,0.1106,0.0971,0.10355,0.16725,0.5779,0.4664,0.09725,0.06371,0,0.0645,510.15,1088021.23,VRP(w)=+6.4% | IV>5RV | k=0.5
2024-01-08,NO_TRADE,0.1,0,0.0,457.13,463.15,0.0971,0.097,0.10355,0.16725,0.5779,0.4664,0.09267,-0.06647,0,0.0645,0.0,1088021.23,k=0.5
2024-01-09,NO_TRADE,0.1,0,0.0,460.49,462.45,0.097,0.0935,0.10355,0.16725,0.5779,0.4664,0.09279,-0.06757,0,0.0645,0.0,1088021.23,k=0.5
2024-01-10,NO_TRADE,0.1,0,0.0,462.72,465.06,0.0935,0.0909,0.10824,0.17662,0.6123,0.6437,0.09339,-0.15761,0,0.0524,0.0,1088021.23,k=0.6
2024-01-11,NO_TRADE,0.1,0,0.0,466.07,464.86,0.0909,0.0875,0.10824,0.17662,0.6123,0.6437,0.09224,-0.19072,0,0.0524,0.0,1088021.23,k=0.6
2024-01-12,NO_TRADE,0.1,0,0.0,466.31,465.18,0.0875,0.0852,0.10824,0.17662,0.6123,0.6437,0.09704,-0.23699,0,0.0524,0.0,1088021.23,k=0.6
2024-01-16,NO_TRADE,0.1,0,0.0,463.79,463.47,0.0852,0.1064,0.10824,0.17662,0.6123,0.6437,0.09846,-0.27038,0,0.0524,0.0,1088021.23,k=0.6
2024-01-17,SELL_SMALL,0.4,0,0.0,460.44,460.9,0.1064,0.1132,0.10824,0.17662,0.6123,0.6437,0.09941,-0.01726,0,0.0524,0.0,1088021.23,IV>5RV | k=0.6
2024-01-18,SELL_STRADDLE,0.6,20,7448.37,462.57,464.99,0.1132,0.1066,0.10247,0.1636,0.3817,0.0926,0.09617,0.09478,0,0.1224,681.85,1088703.08,VRP(w)=+9.5% | IV>5RV | k=0.1 | sk=0.4
2024-01-19,SELL_SMALL,0.45,3,1060.3,466.13,470.79,0.1066,0.0982,0.10247,0.1636,0.3817,0.0926,0.09668,0.03874,0,0.1224,-403.44,1088299.64,IV>5RV | k=0.1 | sk=0.4
2024-01-22,NO_TRADE,0.15,0,0.0,472.33,471.79,0.0982,0.1118,0.10247,0.1636,0.3817,0.0926,0.10157,-0.04349,0,0.1224,0.0,1088299.64,k=0.1 | sk=0.4
2024-01-23,SELL_STRADDLE,0.6,18,6760.43,472.33,473.16,0.1118,0.1049,0.10247,0.1636,0.3817,0.0926,0.10119,0.08345,0,0.1224,1926.56,1090226.2,VRP(w)=+8.3% | IV>5RV | k=0.1 | sk=0.4
2024-01-24,NO_TRADE,0.15,0,0.0,476.04,473.68,0.1049,0.1158,0.10247,0.1636,0.3817,0.0926,0.1015,0.02316,0,0.1224,0.0,1090226.2,k=0.1 | sk=0.4
2024-01-25,SELL_STRADDLE,0.7,29,11364.09,475.82,476.26,0.1158,0.1174,0.10098,0.16498,0.6499,0.8837,0.09174,0.12799,0,0.1383,2481.31,1092707.51,VRP=+12.8% | IV>5RV | k=0.9
2024-01-26,SELL_STRADDLE,0.7,31,12315.67,475.83,475.65,0.1174,0.1107,0.10098,0.16498,0.6499,0.8837,0.08544,0.13988,0,0.1383,3548.31,1096255.82,VRP=+14.0% | IV>5RV | k=0.9
2024-01-29,SELL_SMALL,0.55,8,2997.99,475.96,479.42,0.1107,0.1195,0.10098,0.16498,0.6499,0.8837,0.08416,0.08782,0,0.1383,-332.46,1095923.36,VRP(w)=+8.8% | IV>5RV | k=0.9
2024-01-30,SELL_STRADDLE,0.7,34,13832.52,478.73,479.05,0.1195,0.1172,0.10098,0.16498,0.6499,0.8837,0.08433,0.15499,0,0.1383,3994.84,1099918.2,VRP=+15.5% | IV>5RV | k=0.9
2024-01-31,SELL_STRADDLE,0.7,31,12320.69,476.83,471.23,0.1172,0.1255,0.10098,0.16498,0.6499,0.8837,0.08417,0.13841,0,0.1383,-5480.16,1094438.04,VRP=+13.8% | IV>5RV | k=0.9
2024-02-01,SELL_STRADDLE,0.75,52,21947.82,472.94,477.4,0.1255,0.1128,0.09787,0.15736,0.4779,0.3678,0.08545,0.22013,0,0.0057,-3170.53,1091267.51,VRP=+22.0% | IV>5RV | k=0.4 | sk=0.5
2024-02-02,SELL_STRADDLE,0.6,27,10350.43,477.84,482.42,0.1128,0.1104,0.09787,0.15736,0.4779,0.3678,0.10008,0.13233,0,0.0057,-2947.38,1088320.13,VRP=+13.2% | IV>4RV | k=0.4 | sk=0.5
2024-02-05,SELL_SMALL,0.45,8,3026.47,481.79,480.67,0.1104,0.1135,0.09787,0.15736,0.4779,0.3678,0.09935,0.11346,0,0.0057,420.12,1088740.25,VRP=+11.3% | k=0.4 | sk=0.5
2024-02-06,SELL_SMALL,0.45,10,3887.73,481.61,482.06,0.1135,0.1046,0.09787,0.15736,0.4779,0.3678,0.09907,0.13768,0,0.0057,1189.24,1089929.49,VRP=+13.8% | k=0.4 | sk=0.5
2024-02-07,NO_TRADE,0.3,0,0.0,484.32,486.08,0.1046,0.0996,0.09787,0.15736,0.4779,0.3678,0.09728,0.06431,0,0.0057,0.0,1089929.49,VRP(w)=+6.4% | k=0.4 | sk=0.5
2024-02-08,NO_TRADE,0.0,0,0.0,486.08,486.3,0.0996,0.096,0.10815,0.17257,1.3825,6.8847,0.09692,-0.08586,0,0.005,0.0,1089929.49,
2024-02-09,NO_TRADE,0.0,0,0.0,486.81,489.11,0.096,0.0961,0.10815,0.17257,1.3825,6.8847,0.09569,-0.12658,0,0.005,0.0,1089929.49,
2024-02-12,NO_TRADE,0.0,0,0.0,489.08,488.89,0.0961,0.1103,0.10815,0.17257,1.3825,6.8847,0.09233,-0.12541,0,0.005,0.0,1089929.49,
2024-02-13,NO_TRADE,0.15,0,0.0,482.6,482.16,0.1103,0.13,0.10815,0.17257,1.3825,6.8847,0.09281,0.01947,0,0.005,0.0,1089929.49,IV>4RV
2024-02-14,SELL_STRADDLE,0.6,16,7170.53,484.81,486.54,0.13,0.1092,0.10815,0.17257,1.3825,6.8847,0.10304,0.16806,0,0.005,1771.19,1091700.68,VRP=+16.8% | IV>5RV
2024-02-15,NO_TRADE,0.1,0,0.0,487.24,489.9,0.1092,0.1047,0.11374,0.18186,0.508,0.3495,0.10506,-0.04156,0,0.0603,0.0,1091700.68,k=0.3
2024-02-16,NO_TRADE,0.1,0,0.0,489.6,487.46,0.1047,0.1057,0.11374,0.18186,0.508,0.3495,0.10354,-0.08633,0,0.0603,0.0,1091700.68,k=0.3
2024-02-20,NO_TRADE,0.1,0,0.0,485.71,484.78,0.1057,0.1285,0.11374,0.18186,0.508,0.3495,0.10089,-0.07605,0,0.0603,0.0,1091700.68,k=0.3
2024-02-21,SELL_STRADDLE,0.7,24,10602.52,483.47,485.21,0.1285,0.1265,0.11374,0.18186,0.508,0.3495,0.10139,0.11487,0,0.0603,2051.24,1093751.92,VRP=+11.5% | IV>5RV | k=0.3
2024-02-22,SELL_STRADDLE,0.7,21,9291.35,491.85,495.26,0.1265,0.1117,0.11374,0.18186,0.508,0.3495,0.10085,0.10088,0,0.0603,739.58,1094491.5,VRP=+10.1% | IV>5RV | k=0.3
2024-02-23,NO_TRADE,0.1,0,0.0,496.98,495.6,0.1117,0.0992,0.11497,0.19277,0.7559,0.9116,0.11129,-0.02925,0,0.2863,0.0,1094491.5,k=0.9
2024-02-26,NO_TRADE,0.1,0,0.0,496.04,493.78,0.0992,0.1113,0.11497,0.19277,0.7559,0.9116,0.11194,-0.15894,0,0.2863,0.0,1094491.5,k=0.9
2024-02-27,NO_TRADE,0.1,0,0.0,494.48,494.7,0.1113,0.1084,0.11497,0.19277,0.7559,0.9116,0.10976,-0.03294,0,0.2863,0.0,1094491.5,k=0.9
2024-02-28,NO_TRADE,0.1,0,0.0,493.14,494.05,0.1084,0.1152,0.11497,0.19277,0.7559,0.9116,0.10858,-0.06058,0,0.2863,0.0,1094491.5,k=0.9
2024-02-29,NO_TRADE,0.1,0,0.0,495.81,495.82,0.1152,0.1048,0.11497,0.19277,0.7559,0.9116,0.10875,0.00202,0,0.2863,0.0,1094491.5,k=0.9
2024-03-01,NO_TRADE,0.1,0,0.0,496.7,500.48,0.1048,0.0982,0.11636,0.18593,0.5004,0.4175,0.11025,-0.11028,0,0.0951,0.0,1094491.5,k=0.4
2024-03-04,NO_TRADE,0.1,0,0.0,499.68,499.94,0.0982,0.1123,0.11636,0.18593,0.5004,0.4175,0.11083,-0.18491,0,0.0951,0.0,1094491.5,k=0.4
2024-03-05,NO_TRADE,0.1,0,0.0,497.93,494.94,0.1123,0.1288,0.11636,0.18593,0.5004,0.4175,0.10833,-0.03613,0,0.0951,0.0,1094491.5,k=0.4
2024-03-06,SELL_SMALL,0.55,7,3194.28,498.23,497.45,0.1288,0.1288,0.11636,0.18593,0.5004,0.4175,0.10233,0.0966,0,0.0951,712.8,1095204.3,VRP(w)=+9.7% | IV>5RV | k=0.4
2024-03-07,SELL_SMALL,0.55,7,3210.48,500.76,502.39,0.1288,0.1255,0.11636,0.18593,0.5004,0.4175,0.09452,0.0966,0,0.0951,301.07,1095505.37,VRP(w)=+9.7% | IV>5RV | k=0.4
2024-03-08,SELL_SMALL,0.55,7,3142.47,503.02,499.37,0.1255,0.1263,0.11373,0.18264,0.5862,0.8888,0.09563,0.09376,0,0.0575,-108.85,1095396.52,VRP(w)=+9.4% | IV>5RV | k=0.9
2024-03-11,SELL_SMALL,0.55,7,3131.92,498.16,498.95,0.1263,0.1446,0.11373,0.18264,0.5862,0.8888,0.10013,0.0995,0,0.0575,383.35,1095779.87,VRP(w)=+10.0% | IV>5RV | k=0.9
2024-03-12,SELL_STRADDLE,0.7,37,19060.49,501.06,504.31,0.1446,0.1207,0.11373,0.18264,0.5862,0.8888,0.09841,0.21346,0,0.0575,2779.73,1098559.6,VRP=+21.3% | IV>5RV | k=0.9
2024-03-13,SELL_SMALL,0.4,3,1299.48,504.63,503.52,0.1207,0.121,0.11373,0.18264,0.5862,0.8888,0.09892,0.05772,0,0.0575,316.06,1098875.66,VRP(w)=+5.8% | IV>4RV | k=0.9
2024-03-14,SELL_SMALL,0.4,3,1302.35,504.5,502.53,0.121,0.1287,0.11373,0.18264,0.5862,0.8888,0.1002,0.06006,0,0.0575,96.92,1098972.58,VRP(w)=+6.0% | IV>4RV | k=0.9
2024-03-15,SELL_STRADDLE,0.7,25,11427.08,499.45,499.08,0.1287,0.1216,0.11215,0.18085,0.6154,0.8729,0.10026,0.12859,0,0.1079,3033.1,1102005.68,VRP=+12.9% | IV>5RV | k=0.9
2024-03-18,SELL_SMALL,0.55,6,2610.64,503.16,502.04,0.1216,0.125,0.11215,0.18085,0.6154,0.8729,0.10093,0.07771,0,0.1079,568.59,1102574.27,VRP(w)=+7.8% | IV>5RV | k=0.9
2024-03-19,SELL_STRADDLE,0.7,20,8912.94,501.35,504.83,0.125,0.1164,0.11215,0.18085,0.6154,0.8729,0.09308,0.1028,0,0.1079,447.42,1103021.69,VRP=+10.3% | IV>5RV | k=0.9
2024-03-20,SELL_SMALL,0.4,2,835.92,504.89,509.5,0.1164,0.0958,0.11215,0.18085,0.6154,0.8729,0.0902,0.03651,0,0.1079,-139.03,1102882.66,IV>5RV | k=0.9
