Price,Open,High,Low,Close,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2001-09-18,66.78113934276337,67.40203252349313,66.1602461620336,66.60191345214844,22029200
2001-09-19,66.63391917769098,66.88995827218717,63.08779066029861,65.2577133178711,42771800
2001-09-20,64.26556612811282,65.16809791998193,63.08778829107689,63.18380355834961,36210900
2001-09-21,60.57461476416976,63.600774965437964,60.26621895741768,62.502105712890625,49782100
2001-09-24,64.06978819011431,64.99498524471474,63.64573790613508,64.69943237304688,25549600
2001-09-25,64.73157977354907,65.53470111068988,64.18545824466605,65.37407684326172,25466200
2001-09-26,65.75953457016855,65.79166136508505,64.52594211440176,65.14273834228516,18587500
2001-09-27,65.05284588659842,65.72104360787962,64.24972433244288,65.70819091796875,20536800
2001-09-28,66.16433394489118,70.43051303490181,65.8559332712891,67.10237884521484,21687200
2001-10-01,66.75545089771674,67.02529850823075,66.06797918415167,66.99317169189453,20457400
2001-10-02,66.81968484921359,67.83483123779297,66.59481189018977,67.83483123779297,19833100
2001-10-03,67.20521647372033,69.31260682947374,67.04459214902126,68.97208404541016,32045800
2001-10-04,69.57599046876636,70.01288856048006,68.58654464630116,69.02986907958984,32674100
2001-10-05,68.9077986490216,69.14552428781936,67.79627675641824,68.89495086669922,29796100
2001-10-08,68.27814748258716,68.9399234466615,68.02115262873369,68.44519805908203,12970300
2001-10-09,68.49661886244111,68.5865680677579,67.84769539391509,68.07899475097656,15976300
2001-10-10,67.97620792735223,69.74307528470732,67.79630458794603,69.59529876708984,19987400
2001-10-11,70.00004357286855,70.86741841193923,70.00004357286855,70.67466735839844,23006300
2001-10-12,70.12858911945865,70.60403580211643,68.93996996188123,70.35346221923828,31360500
2001-10-15,69.79445305891423,70.32130044596903,69.42822993500862,70.22492980957031,16873000
2001-10-16,70.54617231190062,71.0665933114687,70.00004594233656,70.66824340820312,15877100
2001-10-17,71.36213322782407,71.41353415824526,69.164794921875,69.164794921875,28542300
2001-10-18,69.2740362551305,69.4924878153537,68.58656456284677,69.01703643798828,16510000
2001-10-19,68.74721097120452,69.33188586600454,68.1111400179185,68.97208404541016,21912500
2001-10-22,68.93993481203832,70.39840094573505,68.8821075290841,70.33415222167969,17540600
2001-10-23,70.64896887822741,70.85456772025097,69.63382245117103,69.97434997558594,22062500
2001-10-24,70.0193318658515,70.3213013669615,69.53103272696097,69.78803253173828,16065200
2001-10-25,69.03631596524029,71.06018294344334,68.5801435825245,71.04090881347656,27467900
2001-10-26,70.64254624666162,71.82474332679588,70.46264786317373,70.8802719116211,18623300
2001-10-29,70.77743273297956,71.0280060322635,69.03626251220703,69.03626251220703,18727500
2001-10-30,68.97205716803023,69.19693015460622,67.82198686312621,68.20748901367188,26178600
2001-10-31,68.68293442191168,69.29973099088058,67.97618865966797,67.97618865966797,28124200
2001-11-01,68.49017465038135,70.03859466997451,67.91192640858593,69.71734619140625,29806800
2001-11-02,69.67235109808021,70.27629472680009,69.3061281363549,70.1927719116211,17575900
2001-11-05,70.75176031184292,71.37497818656658,70.64253211355232,71.11155700683594,15929500
2001-11-06,70.89955379287572,72.2680757489813,70.57830524383517,72.2166748046875,23245800
2001-11-07,71.81186913757197,72.67924378687239,71.72834631363823,72.12026977539062,19716000
2001-11-08,72.51863837355523,73.29605915767816,71.89541549737605,72.34516143798828,22563500
2001-11-09,72.12031251142174,72.57648494665553,71.59989133494719,72.42228698730469,15895800
2001-11-12,71.31717926101315,72.37730047364424,70.67468215055356,71.97895050048828,26068800
2001-11-13,72.88482783752926,73.5979995727539,72.71777732158507,73.5979995727539,15296200
2001-11-14,73.99637874383346,74.14415521151253,73.05833370660241,73.66870880126953,17571300
2001-11-15,73.48239372890691,74.00281480165904,73.1996934415533,73.80364227294922,19470200
2001-11-16,73.93857377251102,73.9514215587905,72.85917835605595,73.4759750366211,18134900
2001-11-19,73.83578291899595,74.43330555858572,73.5338084266845,74.38190460205078,13625400
2001-11-20,74.12487479839024,74.40114868263758,73.65584986862608,73.75865173339844,16209700
2001-11-21,73.5658955831332,73.67511888047778,72.92982502004504,73.27034759521484,11470200
2001-11-23,73.27040137480077,74.36907129994977,73.2447008915272,74.3240966796875,6717100
2001-11-26,74.36901528030901,74.74808609385471,73.93211719749058,74.48466491699219,13726000
2001-11-27,74.28554346919721,75.10793927183688,73.30251843130551,74.16346740722656,19261400
2001-11-28,73.72013002754652,73.99640402963496,72.76281053736949,72.82063293457031,20195500
2001-11-29,73.0262213845905,73.83576418623518,72.60217095356006,73.80364227294922,16354700
2001-11-30,73.50167508555963,73.82935000522886,73.25752303088423,73.27680206298828,13680300
2001-12-03,73.01976496444921,73.29603879460333,72.60856738959586,72.8398666381836,15220400
2001-12-04,73.19326359490816,74.07991267122011,72.82704046830298,74.073486328125,17239900
2001-12-05,74.27908315307745,75.81465068583641,74.24695634034656,75.42915344238281,25204000
2001-12-06,75.39057922363281,75.7760812612458,75.12715805991678,75.39057922363281,17972900
2001-12-07,75.10790925771616,75.22998036903991,74.33690982444386,74.88945770263672,18857800
2001-12-10,74.43328681316267,74.7802358295996,73.46954117923687,73.48881530761719,13862700
2001-12-11,73.82289900868705,74.34974630071713,73.18040207197411,73.34102630615234,20833300
2001-12-12,73.5980298443532,73.74580140234998,72.67283263933287,73.42455291748047,16171500
2001-12-13,72.8912851901721,73.05190944568315,71.98536693805863,71.99821472167969,19026700
2001-12-14,72.17168954268237,72.91698351739228,71.95966435518868,72.68568420410156,16721900
2001-12-17,72.59574913493624,73.475971965146,72.53792674629925,73.43742370605469,13925900
2001-12-18,73.64942025197789,73.9835213957704,73.46309555675946,73.87429809570312,13663700
2001-12-19,73.30249678740638,74.4782677370745,73.24467439735592,74.39474487304688,20143400
2001-12-20,74.20837559778285,74.40112658605406,73.59800563802611,73.6622543334961,14867900
2001-12-21,74.16064756620308,74.18643643719525,73.625539560245,74.10906982421875,14037700
2001-12-24,74.03170909884487,74.16709698428248,73.88987276589377,73.96723937988281,5728800
2001-12-26,73.91566404267442,74.92140546364057,73.91566404267442,74.37340545654297,10304800
2001-12-27,74.33470284210208,74.83757340534228,74.30246553164905,74.82467651367188,9407300
2001-12-28,74.97296871082177,75.26953330533259,74.73442537842845,74.78600311279297,10593800
2001-12-31,74.88273251049826,75.0374608411022,73.64489602821682,73.69002532958984,14619500
2002-01-02,74.21218032939838,74.6247921777474,73.37405974565873,74.48295593261719,18651900
2002-01-03,74.56038512612247,75.39850149512151,74.48946694398924,75.32758331298828,15743000
2002-01-04,75.54032321471189,76.06253926542824,75.14060799515238,75.8304443359375,20140700
2002-01-07,75.88197625173001,76.06894178406306,75.14701101081901,75.29529571533203,13106500
2002-01-08,75.2953352507143,75.46940398602459,74.76667567846265,75.12126159667969,12683700
2002-01-09,75.22442964353176,75.93360651710127,74.36051951415696,74.50880432128906,16610300
2002-01-10,74.58616533465766,75.01166945927915,74.33472996130753,74.83760070800781,12823400
2002-01-11,74.92139869869409,74.96652799123372,73.94788976679773,74.10262298583984,13708400
2002-01-14,73.91567489065493,74.03816590302878,73.47082538822183,73.6384506225586,12301100
2002-01-15,73.85118340389741,74.39273488321193,73.43212290087143,74.23800659179688,20219900
2002-01-16,73.69004696685252,73.75451671364037,72.65206781177109,72.73587799072266,17067000
2002-01-17,73.34182436964792,73.65128078390849,73.109729599592,73.28379821777344,17283400
2002-01-18,72.85190135095235,73.39990139506854,72.63914683022996,72.9486083984375,17028000
2002-01-22,73.33542606436569,73.451473528733,72.22008071690628,72.44573211669922,11689300
2002-01-23,72.6133245757759,73.20645856561464,72.22005303718909,73.00015258789062,12438900
2002-01-24,73.26451092827345,73.6577826338647,73.05820486294071,73.225830078125,12142800
2002-01-25,72.92924252539926,73.61263023004949,72.87766479557429,73.20646667480469,12810700
2002-01-28,73.43210752750821,73.61907309490762,72.8002926818577,73.40631866455078,10589200
2002-01-29,73.3999012343694,73.58041843262659,70.95001724288281,71.09829711914062,27720800
2002-01-30,71.16923651430231,73.10335836160189,69.88627039950359,72.12340545654297,34711800
2002-01-31,72.30387115555557,73.0452849854667,71.96217732649181,72.9679183959961,19909200
2002-02-01,72.90990366370136,73.04529644619856,72.31677447420017,72.62623596191406,15838500
2002-02-04,72.3554503389097,72.3554503389097,70.55671767695902,70.821044921875,24243400
2002-02-05,70.53096761833436,71.23369609493022,69.97007059190676,70.38268280029297,33614000
2002-02-06,70.6921178010785,70.7501390653858,69.66703119646976,70.07964324951172,29486000
2002-02-07,70.092548478659,70.82751409296547,69.62835863410244,69.64125061035156,23445400
2002-02-08,70.03451276440352,71.40129324097578,69.82176321351811,70.97578430175781,19277800
2002-02-11,70.95000334357374,71.97508505517128,70.8017185776406,71.84614562988281,18792400
2002-02-12,71.5367037584462,72.02023411408354,70.93712592070688,71.62051391601562,13942500
2002-02-13,71.87192672680521,72.55531446063868,71.78811168257965,72.38124084472656,16781100
2002-02-14,72.53600128955198,72.83256598203238,71.94286698586606,72.24588012695312,20453800
2002-02-15,72.30390183766747,72.36192311534968,71.37552204495375,71.49156951904297,18366800
2002-02-19,71.01448193695057,71.10474052968458,70.02163249815224,70.11833953857422,15988100
2002-02-20,70.30527450431683,71.2981185913086,69.51228302123174,71.2981185913086,29242800
2002-02-21,70.87264034829987,71.32393327852776,69.79598084423901,69.82176971435547,26288600
2002-02-22,69.85397377843545,70.87906004518675,69.54451730000935,70.6856460571289,26572900
2002-02-25,70.75015161180269,72.08469503349116,70.72436273907387,71.85260009765625,17458700
2002-02-26,71.94928677023354,72.23295937121196,71.28523947132783,71.70429992675781,22346500
2002-02-27,72.18139445938655,72.76163173774255,71.33682987122194,71.98153686523438,28597900
2002-02-28,72.09760364586957,72.69073305884902,71.58183594492418,71.6592025756836,23755400
2002-03-01,72.02665091592868,73.39987475183564,71.89126306608347,73.3289566040039,26273600
2002-03-04,73.43210271419002,74.77953751401655,73.27092602031283,74.62480926513672,27184600
2002-03-05,74.35403622704176,75.04387230446096,74.1219413861603,74.38626861572266,22718900
2002-03-06,74.20577891485574,75.52743030712507,74.1864384907573,75.26954650878906,20143200
2002-03-07,75.66281635128361,75.75307494069374,74.50879019385508,75.10836791992188,19330800
2002-03-08,75.67571362146997,76.01096405020985,75.09548119716364,75.42427825927734,19930100
2002-03-11,75.35981035339334,76.01096588286792,75.06324568618825,75.58545684814453,15621800
2002-03-12,74.85047746661756,75.59189145826858,74.74732691021045,75.54031372070312,17153600
2002-03-13,75.19214217786626,75.26950875417788,74.55388390914148,74.811767578125,17175300
2002-03-14,74.8118041671742,75.06323951475693,74.54747192453763,74.70864868164062,11168100
2002-03-15,74.98085251286886,75.61447253818908,74.9355939396317,75.4205093383789,21220100
2002-03-18,75.71144421709377,76.00885835439338,75.06489045788236,75.43342590332031,17548900
2002-03-19,75.84077263358526,76.12525298848358,75.53042459855158,75.93775177001953,17912000
2002-03-20,75.32352460026281,75.37525009287667,74.47654062317251,74.50886535644531,17114500
2002-03-21,74.54765802051436,74.93558932908104,73.78472430944707,74.54119110107422,25846800
2002-03-22,74.67695360480599,74.96143881608647,74.15970866298935,74.3795394897461,15235400
2002-03-25,74.41189900817194,74.58647135410504,73.2545716654725,73.45500183105469,17499600
2002-03-26,73.39673779526,74.3665678688025,73.36441308582842,73.88165283203125,19947600
2002-03-27,73.72652109916118,74.36014592548479,73.55195376236532,74.0756607055664,19020300
2002-03-28,74.33427945535851,74.85151945411961,74.03039842801958,74.04332733154297,17532900
2002-04-01,73.85583480494839,74.41833339347892,73.38384841124868,74.0756607055664,17711000
2002-04-02,73.69422823085371,74.32138147699382,73.55844754787483,73.66836547851562,15669500
2002-04-03,73.71363452059744,73.84294336781898,72.5175104189412,73.15113067626953,25658500
2002-04-04,72.8019551774965,73.31920017843065,72.56273343413592,72.84721374511719,23549000
2002-04-05,73.1834607685194,73.46794122057946,72.53043974087868,72.86018371582031,19404900
2002-04-08,71.97439790845186,73.08000476136533,71.91621041068505,73.01535034179688,16470100
2002-04-09,73.17694060326379,73.17694060326379,72.36874855955077,72.50452423095703,15122700
2002-04-10,72.47864934324865,73.40968800002614,72.47218242679548,73.32563781738281,17199300
2002-04-11,72.98946383062598,73.09291481451686,71.44420052166046,71.50238800048828,25453700
2002-04-12,71.78037903635442,72.1877109643892,71.1467592660087,72.03900146484375,14950600
2002-04-15,72.16831656006394,72.32348804707404,71.25020667429031,71.48943328857422,17394900
2002-04-16,72.22004224636143,73.26746095713891,72.20064642570476,73.18987274169922,15040900
2002-04-17,73.31273972378581,73.49377401023139,72.80196159684903,73.03472137451172,12920100
2002-04-18,72.99591379642922,73.35798229032513,71.86444482019125,72.7178955078125,25204800
2002-04-19,73.18986815346219,73.21573089032076,72.77607422935031,72.98297119140625,10499200
2002-04-22,72.6596983271223,72.692027983155,71.66400510163324,71.7674560546875,13922900
2002-04-23,71.82568127247771,72.07784186989646,71.23085277817349,71.45714569091797,16967000
2002-04-24,71.48298912731988,72.29118140646493,70.73298925733667,70.73945617675781,18902700
2002-04-25,70.61013104107758,70.95280372280534,70.29332110004047,70.77823638916016,25451500
2002-04-26,70.98514851651365,71.12739115423292,69.36876387482097,69.43341827392578,19769800
2002-04-29,69.78258725601472,69.99595130220304,68.94206491620311,69.09077453613281,17724400
2002-04-30,69.19419684146081,70.24161594486971,68.94850813302334,69.7373046875,19473500
2002-05-01,69.8084296028698,70.63601785577399,69.05196267790096,70.59075927734375,24575600
2002-05-02,70.53899393823475,71.0627056874975,69.68554341785034,70.31916809082031,15666800
2002-05-03,70.21574186242242,70.31919283842213,69.31056555368116,69.55625915527344,18185500
2002-05-06,69.59501352737428,69.8213062501459,68.08854279279109,68.1919937133789,23630400
2002-05-07,68.59937378055349,68.74161644019757,67.8235110060779,67.95281982421875,21910000
2002-05-08,69.21360502023668,70.70714312448986,69.04549960549166,70.48085021972656,27917400
2002-05-09,70.24806758823854,70.53901480950563,69.55625525666207,69.66616821289062,18085600
2002-05-10,69.80840646447466,69.86013194634023,68.27607236069773,68.3536605834961,18958900
2002-05-13,68.67692938902528,69.79546443946884,68.39891112263064,69.74374389648438,14677700
2002-05-14,70.87522182382918,71.36013712246093,70.47435673448074,71.26315307617188,34201200
2002-05-15,70.79762914777531,71.70927221962029,70.66185346463497,70.9851303100586,29535300
2002-05-16,70.92694797801894,71.43126407201008,70.68772623545809,71.35367584228516,28092000
2002-05-17,71.54765590105846,71.9291203287588,71.18558236801093,71.70282745361328,27823700
2002-05-20,71.53469529684642,71.56702495240626,70.79115761428609,70.92693328857422,13833800
2002-05-21,71.19197689917722,71.43120337126228,70.03464601986244,70.28033447265625,16877200
2002-05-22,69.97003509841377,70.55193435588971,69.82779250960712,70.43555450439453,15844200
2002-05-23,70.6424593878147,71.35366747874873,70.13814828574898,71.18556213378906,13879800
2002-05-24,71.10797295650467,71.25021061666008,70.22219267571919,70.27391815185547,11877000
2002-05-28,70.50666965469165,70.55839019199476,69.47217998363199,69.89244079589844,24236900
2002-05-29,69.5820953043653,69.84071277989054,69.26528051106622,69.37519836425781,14773300
2002-05-30,68.89029671303562,69.51098765512258,68.47003583364389,69.18124389648438,18217900
2002-05-31,69.43986618778595,70.18986589119072,69.08425969081831,69.323486328125,19826300
2002-06-03,69.23943400955558,69.56917778081171,67.32563563168436,67.4808120727539,26056300
2002-06-04,67.33859789252742,68.01747661071877,66.95066649173016,67.64894104003906,25856200
2002-06-05,67.8558115409516,68.32133101271853,67.46788029208366,68.28253936767578,19695900
2002-06-06,68.23728136980846,68.27607301517276,66.6920183471594,66.89244842529297,22998500
2002-06-07,65.8062427961962,67.18986748776538,65.7674511479809,66.81486511230469,24011600
2002-06-10,66.75020185238424,67.53899814671918,66.60795925074177,67.07347869873047,18759900
2002-06-11,67.32564319649005,67.59073261349302,65.77391807394706,65.92262268066406,19990700
2002-06-12,65.76097521266306,66.4721832850431,65.15968008369899,66.32347869873047,31266000
2002-06-13,66.03255216299003,66.59505586700047,65.52177395809174,65.65755462646484,21043900
2002-06-14,64.85582341146774,65.6640158273531,63.685562371766544,65.5605697631836,39267500
2002-06-17,65.89676203165789,67.4614210418719,65.85150346302571,67.31918334960938,17647200
2002-06-18,67.07350328075918,67.9075584419462,67.00238195387243,67.86876678466797,21628500
2002-06-19,66.91831572700906,67.519610935202,66.10365658914456,66.2846908569336,21540700
2002-06-20,66.11658942033846,66.62736748685981,65.27606755232839,65.43770599365234,25691000
2002-06-21,65.18659826797993,65.48505328100704,64.02521607267691,64.41450500488281,31190700
2002-06-24,63.97983652227396,65.32937689640656,63.09744511996267,64.7519302368164,37169700
2002-06-25,65.076295117861,65.45909446616425,63.285560241705745,63.29853439331055,33355000
2002-06-26,61.76735326837029,63.681365671009985,61.760868664859075,63.402374267578125,37913600
2002-06-27,63.90844112740091,64.55076823595896,62.65622477329744,64.5118408203125,31616400
2002-06-28,64.38858474052182,65.20609538208072,64.15501027150499,64.20691680908203,28184200
2002-07-01,64.34965773859398,64.75192598236065,62.863866503649184,62.9547004699707,20270200
2002-07-02,62.84437358224763,63.06496884076873,61.48834437224563,61.61811065673828,34213900
2002-07-03,61.39105919244263,62.182611682448574,60.80712297024128,61.968505859375,30565800
